id,name,type,website,description,location_city,location_country,location_greater_stockholm,logo_url,owner,maturity,accepts_interns,is_swedish,source,metadata_source_url,data_quality_score,last_updated,organization_number,scb_company_name,co_address,post_address,post_code,post_city,municipality_code,municipality,county_code,county,num_workplaces,employee_size_code,employee_size,company_status_code,company_status,legal_form_code,legal_form,start_date,registration_date,industry_1_code,industry_1,industry_2_code,industry_2,revenue_year,revenue_size_code,revenue_size,phone,email,employer_status_code,employer_status,vat_status_code,vat_status,export_import,sectors,domains,ai_capabilities,dimensions
2454,Climate Tracker Initiative,startup,https://climatetrackerinitiative.org/,"Climate Tracker Initiative revolutionerar ESG-datainsamling genom sitt banbrytande AI-arbetsflöde som automatiskt hittar och transformerar års- och hållbarhetsrapporter till strukturerad ESG-data. Företaget ersätter veckors manuellt arbete med automatisering och levererar oöverträffad noggrannhet med 98,5% träffsäkerhet i sin helautomatiserade process. Plattformen täcker 17 500 globala företag och kan lägga till nya bolag på minuter, med över 50 datapunkter per företag. CTI:s lösning kombinerar flera AI-agenter och kontinuerligt förfinade maskininlärningstekniker med rigorösa kvalitetskontroller. Till skillnad från traditionella dataleverantörer som förlitar sig på manuell dataextraktion, ofta outsourcad till lågkostnadsregioner, använder CTI autonom teknologi som kan lokalisera och extrahera ESG-data från vilken rapporterande aktör som helst på under 15 minuter. Lösningen är fullt GDPR- och upphovsrättskompatibel och erbjuder full spårbarhet till originalkällor.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472359/recxCNZPQK9O4px4O.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p4?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,PATAY,,11269,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; machine learning; saas,
2455,CloudBackend AB,startup,https://cloudbackend.com,"CloudBackend tillhandahåller Singularity Database, en decentraliserad dataplattform som möjliggör AI/ML, låg-latens realtidskommunikation över enheter och edge computing. Plattformen skapades av teamet bakom iCloud och fungerar som en Database Platform as a Service (dbPaaS) där utvecklare kan bygga, deploya och skala SaaS-applikationer med minimal utveckling, noll DevOps och låga kostnader. Singularity Data Model kombinerar funktioner från relationsdatabaser, objektlagring, key/value-databaser, strömmar och grafdatabaser för att unifiera data över applikationer och backend-resurser. Systemet gör automatiskt alla applikationer kollaborativa utan extra programlogik genom att hantera samtidiga dataändringar mellan enheter. CloudBackend inkluderar inbyggd identitetshantering, ACL-policies, automatisk backup och native XML-support med XPath 1.0 och XSLT 1.0. Utvecklare slipper operera, säkra och underhålla egna backend-API:er eller databasservrar.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472003/recikj0dJcyGcEpXD.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p4?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,,,58107,LINKÖPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2457,CuraStream AI,startup,https://www.curastreamai.com/,"CuraStream autogenererar kliniska journalanteckningar, utlåtanden, remisser och intyg med AI-driven dokumentation för svensk sjukvård. Företaget skapades av kliniker för kliniker som svar på att 67% av Sveriges vårdpersonal rapporterar stress eller utmattningssymptom, samtidigt som 40% av arbetstiden läggs på administration. CuraStream sparar timmar varje vecka och ger vårdgivare mer tid för patientnära arbete. Lösningen erbjuder fullständig dokumentation med ett klick, formaterad för integrering i befintliga journalsystem, och ökar patientsäkerheten genom att säkerställa att viktiga detaljer inte missas. Systemet har skräddarsydda funktioner för både somatisk och psykiatrisk vård samt olika specialiteter från primärvård till psykologi. CuraStream utvecklas kontinuerligt i nära samarbete med vårdgivare och prioriterar säkerhet genom lokal datalagring, GDPR-kompatibilitet, BankID/SITHS-autentisering och avancerad kryptering.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472180/recpztuR5cAVd6YHO.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p4?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,,,12057,ÅRSTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2458,DBT Solutions AB,startup,https://www.dbtune.ai/,"DBT Solutions erbjuder DBtune, en databastjänst som automatiskt optimerar databasprestanda. Företaget levererar AI-driven databastuning som en tjänst (SaaS) som kontinuerligt övervakar och justerar databaskonfigurationer för optimal prestanda. Lösningen eliminerar behovet av manuell finjustering och hjälper organisationer att maximera databaseffektivitet, minska svarstider och optimera resursutnyttjande utan att behöva djup teknisk expertis inom databasadministration.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472319/recvPaG0Qb4UCcD79.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p4?country%5B%5D=4000642,90,2025-10-15 11:31:02,,,DBTUNE,,21119,MALMÖ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; saas,
2460,Ensolution Software,startup,https://ensolution.se/,"Ensolution Software levererar IT-lösningar, design och programmering med fokus på AI-integration. Företaget hjälper organisationer att implementera artificiell intelligens i sina produkter och processer genom skräddarsydd mjukvaruutveckling. Ensolution kombinerar teknisk expertis inom AI/ML med användarcentrerad design för att skapa intuetiva och kraftfulla lösningar. Tjänsterna spänner från koncept och prototyp till fullskalig produktion och underhåll. Genom att göra AI-adoption praktisk och tillgänglig driver Ensolution digital transformation för företag i olika branscher.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471453/recLuTbYE8UZaD1Xg.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p6?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,ENSOLUTION AB,,30243,HALMSTAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence,
2463,Fill Technology AB,startup,https://askfill.com,"Fill Technology är en next-generation plattform för hantering av extended workforce, inklusive konsulter, kontraktörer och gig workers. Företagets deep tech-lösning automatiserar sourcing, onboarding, tidsrapportering och betalning av externa arbetsresurser. Plattformen använder AI för att matcha rätt talang med rätt uppdrag och optimera resursallokering över organisationen. Fill riktar sig till företag med stora konsultvolymer som vill minska administrativ börda och öka transparens. Genom att digitalisera hela livscykeln för extern arbetskraft driver Fill effektivare talent management.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471872/recd7TnFvws4y48uM.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p7?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,POTTERYJO,,11441,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep tech,
2468,Fieldstream.ai,startup,https://www.fieldstream.ai/,"Fieldstream.ai använder deep neural networks för att optimera marknadsföringsutgifter genom AI-driven attribution och budget allokering. Företagets plattform analyserar massiva mängder marknadsföringsdata för att identifiera vilka kanaler, kampanjer och kreativ som driver faktisk affärsnytta. Genom deep learning-modeller förutsäger Fieldstream framtida kampanjprestanda och rekommenderar optimal budgetfördelning i realtid. Lösningen riktar sig till e-handelsföretag och digital marketers som vill maximera ROI på sina marknadsföringsinvesteringar. Företaget driver datadriven marknadsföring genom att ersätta gissningar med AI-baserade insikter.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471523/recObNa9ajK2nWoFP.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p7?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,IOFFICE BUSINESS CENTER,,11151,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep tech,
2469,GetAccept,startup,https://www.getaccept.com,"GetAccept är en komplett Sales Engagement-plattform som skapar den bästa digitala säljupplevelsen för remote selling. Företagets lösning kombinerar dokumentspårning, digital signering, videokommunikation och säljanalys i en integrerad miljö. GetAccept använder AI för att ge säljare realtidsinsikter om prospekters engagemang med förslag och dokument, vilket möjliggör perfekt timing för uppföljningar. Plattformen hjälper säljteam att öka closing rates, förkorta säljcykler och förbättra köparupplevelsen. Med över 4 000 kunder globalt driver GetAccept effektivare och mer mänsklig digital försäljning.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472247/rect3wj6KnPJQsdEo.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p7?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,,,21177,MALMÖ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep tech,
2470,Glana Sensors AB,startup,https://www.glana.se,"Glana Sensors utvecklar kompakt hyperspektral imaging-teknologi för snabb materialanalys i industriella tillämpningar. Företagets sensorer kombinerar hög spektral upplösning med liten formfaktor, vilket möjliggör inline-kvalitetskontroll i produktionslinjer. Glana använder deep tech optik och AI för att identifiera materialkomposition, defekter och kontaminanter i realtid. Tekniken används inom livsmedel, läkemedel, återvinning och tillverkning för automatiserad inspektion. Företaget driver innovation inom industrial vision genom att göra avancerad spektroskopi tillgänglig och praktisk.",Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4471289/recGGPkrrT1FmCbAG.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p8?country%5B%5D=4000642,100,2025-10-15 11:31:02,,,,,58330,LINKÖPING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep tech,
2471,Goava Sales Intelligence AB,startup,https://www.goava.com/,Target the right company follow your customers in real-time do effective research. Goava's platform recommends companies to B2B salespeople.,Stockholm,Sweden,1.0,https://www.ai-startups-europe.eu/assets/images/landscape/_180x180_letterbox_center-center_90_none_ffffff_ns/4472325/recvZHYUWwfgb78DI.webp,,,,1,eu-site,https://www.ai-startups-europe.eu/p8?country%5B%5D=4000642,80,2025-10-15 11:31:02,,,,,10123,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep tech,
2478,Candela,startup,https://candela.com/,"Candela är ett svenskt maritech-företag grundat 2014 som revolutionerar sjötransport genom att utveckla eldrivna hydrofoil-båtar som flyger över vattnet. Företagets flaggskepp Candela C-8 och kommande P-12 shuttle använder datorstyrda foils för att lyfta båten ur vattnet, vilket minskar energiförbrukning med 80% jämfört med traditionella båtar. Candelas teknologi kombinerar elektrisk drift, AI-baserad stabilisering och kolfiber konstruktion för att skapa snabba, tysta och miljövänliga vattenfarkoster. P-12 är världens första elektriska passagerarfärja för kommersiell drift och lanseras i Stockholm 2024. Med 102 miljoner euro i omsättning driver Candela elektrifieringen av sjötransport och erbjuder ett hållbart alternativ till fossildrivna båtar.",Stockholm,Sweden,1.0,https://logo.clearbit.com/candela.com,,,,1,eu-site,https://sweden.dealroom.co/companies/f/founding_or_hq_slug_locations/anyof_sweden,100,2025-10-15 11:31:02,,,ERIKA SINANDER,,11628,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep tech; hardware; ecommerce; sensor tech,
2488,Normative,startup,https://normative.io/,"Normative är en svensk climate tech-plattform grundad 2014 som hjälper företag att mäta, rapportera och minska sitt koldioxidavtryck genom automatiserad hållbarhetsdata. Företagets AI-drivna plattform integrerar med ekonomisystem för att automatiskt beräkna utsläpp över hela värdekedjan enligt internationella standarder som GHG Protocol och CSRD. Normative använder big data och maskininlärning för att ge företag realtidsinsikter i deras klimatpåverkan och identifiera de mest kostnadseffektiva åtgärderna för utsläppsreduktion. Med kunder som IKEA, Klarna och Paradox Interactive stödjer Normative över 1 000 företag i deras klimatomställning. Företaget omsätter 51,3 miljoner euro och driver standardisering av företagsklimatrapportering i en tid av ökade hållbarhetskrav.",Stockholm,Sweden,1.0,https://logo.clearbit.com/normative.io,,,,1,eu-site,https://sweden.dealroom.co/companies/f/founding_or_hq_slug_locations/anyof_sweden,100,2025-10-15 11:31:02,,,,,11826,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; machine learning; big data,
2493,Volumental,startup,https://volumental.com/,"Volumental är ett svenskt AI-företag grundat 2012 som utvecklat världens mest använda 3D-fotscanningssystem för skohandeln. Tekniken skapar exakta digitala fotmodeller och använder maskininlärning för att rekommendera perfekt passande skor. Volumental har skannat över 10 miljoner fötter globalt och arbetar med stora skovarumärken. Företaget omsätter 17,3 miljoner euro.",Stockholm,Sweden,1.0,https://logo.clearbit.com/volumental.com,,,,1,eu-site,https://sweden.dealroom.co/companies/f/founding_or_hq_slug_locations/anyof_sweden,90,2025-10-15 11:31:02,,,STAYAROUND,,11872,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep tech; artificial intelligence; machine learning; 3d technology,
2495,CemVision,startup,https://www.cemvision.tech/,"CemVision är ett svenskt construction tech-företag grundat 2020 som utvecklar AI-drivna lösningar för cementindustrin. Företagets teknologi optimerar cementproduktion genom maskininlärning för minskade utsläpp och förbättrad kvalitet. CemVision kombinerar sensorer, dataanalys och processstyrning. Företaget omsätter 12,2 miljoner euro.",Stockholm,Sweden,1.0,https://logo.clearbit.com/cemvision.tech,,,,1,eu-site,https://sweden.dealroom.co/companies/f/founding_or_hq_slug_locations/anyof_sweden,90,2025-10-15 11:31:02,,,NO 18,,11120,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep tech; hardware; commission; manufacturing,
2497,ClimateView,startup,https://www.climateview.global/,"ClimateView är en svensk climate tech-plattform grundad 2018 som hjälper städer att planera och genomföra klimatomställning. Företagets mjukvara visualiserar klimatdata, simulerar scenarier och spårar framsteg mot klimatmål. Med AI och big data ger ClimateView beslutsunderlag för urban klimatstrategi. Kunder inkluderar Stockholm, Göteborg och internationella städer. Företaget omsätter 26,3 miljoner euro.",Stockholm,Sweden,1.0,https://logo.clearbit.com/climateview.global,,,,1,eu-site,https://sweden.dealroom.co/companies/f/founding_or_hq_slug_locations/anyof_sweden,90,2025-10-15 11:31:02,,,CO ELEMENTS STOCKHOLM,,11144,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; machine learning; saas; subscription,
2499,Flightradar24,startup,https://www.flightradar24.com/,"Flightradar24 är en svensk flygspårningstjänst grundad 2006 som erbjuder realtidspositionering av kommersiella flygplan världen över genom ett globalt nätverk av ADS-B-mottagare. Tjänsten samlar in data från tusentals mottagare som drivs av entusiaster och flygorganisationer för att visa flygrutter, hastigheter, höjder och flygplansinformation på en interaktiv karta. Flightradar24 används av miljontals privatpersoner för att följa flyg, av media för rapportering och av luftfartsindustrin för operativ övervakning. Företaget erbjuder både gratis och prenumerationsbaserade tjänster med avancerade funktioner som historisk data, vädervisualisering och 3D-vy. Med över 40 miljoner euro i årlig omsättning har Flightradar24 blivit världens mest populära flygspårningstjänst och en viktig resurs för luftfartstransparens.",Stockholm,Sweden,1.0,https://logo.clearbit.com/flightradar24.com,,,,1,eu-site,https://sweden.dealroom.co/companies/f/founding_or_hq_slug_locations/anyof_sweden,100,2025-10-15 11:31:02,,,,,11138,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep tech; saas; 3d technology,
2503,Neko Health,startup,https://www.nekohealth.com/,"Neko Health är ett svenskt healthtech-företag grundat 2018 av Spotify-grundaren Daniel Ek som revolutionerar förebyggande hälsovård genom AI-driven helkroppsscanning. Företagets 360-graders hälsokontroll kombinerar över 70 miljoner datapunkter från avancerade sensorer, bilder och prover för att upptäcka tidiga tecken på sjukdom på 10 minuter. Neko Health använder artificiell intelligens för att analysera hudförändringar, hjärt- och kärlhälsa samt metaboliska markörer, vilket ger medlemmar en omfattande hälsobild och personliga rekommendationer. Med kliniker i Stockholm och London erbjuder företaget en prenumerationsbaserad modell med regelbundna hälsokontroller. Neko Healths mission är att möjliggöra tidig upptäckt av sjukdomar som cancer och hjärt-kärlsjukdom genom proaktiv intervention, med en värdering på 1,6 miljarder euro.",Stockholm,Sweden,1.0,https://logo.clearbit.com/nekohealth.com,,,,1,eu-site,https://sweden.dealroom.co/companies/f/founding_or_hq_slug_locations/anyof_sweden,100,2025-10-15 11:31:02,,,,,18233,DANDERYD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artificial intelligence; subscription; hardware,
